"ciudad","fecha","pp","ant_log","ant_op","prob","prob_corte","evento_log","Iop","umbral_op","evento_op"
"16541",2026-09-02,0,0.2,0.2,0,0.017,0,0.2,82.9,0
"16542",2026-09-02,0,0.2,2.8,0.001,0.014,0,2.8,72.8,0
"16544",2026-09-02,0.1,0.1,0.1,0.002,0.002,0,0.1,1.9,0
"16545",2026-09-02,0.1,0.2,0.2,0.002,0.002,0,0.3,3.7,0
"16548",2026-09-02,0.1,3.6,0.2,0.002,0.007,0,0.2,18.4,0
"16552",2026-09-02,0,0.5,0.5,0,0.264,0,0.5,239,0
"16553",2026-09-02,0,0.1,0.1,0,0.289,0,0.2,275.7,0
"16554",2026-09-02,0,0.1,0.1,0,0.403,0,0.1,183.5,0
"16555",2026-09-02,0,0.1,0.1,0,0.32,0,0.1,141,0
"16644",2026-09-02,1.7,45.7,45.7,0.002,0.002,1,47.4,5.8,1
"16645",2026-09-02,1.4,3.9,29.8,0.003,0.001,1,31.2,2.9,1
"16646",2026-09-02,1.2,21.1,21.1,0.003,0.003,1,22.3,6,1
"16647",2026-09-02,0.9,7.6,20.5,0.003,0.001,1,21.4,7.8,1
"16648",2026-09-02,0.5,12.1,21.7,0.003,0.003,1,22.2,9.8,1
"16649",2026-09-02,0.3,0.3,23.8,0.003,0.062,0,24.1,6.8,1
"16650",2026-09-02,0.6,0.7,25.6,0.003,0.05,0,26.2,6.2,1
"16651",2026-09-02,1,21.1,21.1,0.005,0.002,1,22.2,4.4,1
"16652",2026-09-02,1.3,7.2,22.4,0.004,0.003,1,23.7,2.5,1
"16653",2026-09-02,1.7,24.1,24.1,0.004,0.004,1,25.7,2.5,1
"16654",2026-09-02,1.7,6.3,23.1,0.004,0.018,0,24.7,2.6,1
"16740",2026-09-02,0.7,0.9,0.9,0.001,0.103,0,1.6,37.7,0
"16742",2026-09-02,0.4,2.5,2.5,0,0.104,0,2.9,153.6,0
"16743",2026-09-02,0.2,1.2,1.2,0,0.044,0,1.4,79.8,0
"16744",2026-09-02,0.2,0.7,0.7,0,0.004,0,0.8,76.2,0
"16745",2026-09-02,0.1,0.5,0.4,0,0.029,0,0.5,120.1,0
"16746",2026-09-02,0.1,4,0.2,0.001,0.037,0,0.2,84.3,0
"16747",2026-09-02,0.1,3.5,0.1,0.001,0.065,0,0.2,84.8,0
"16748",2026-09-02,0.1,0.2,0.1,0,0.15,0,0.1,32.8,0
"16749",2026-09-02,0.1,0.1,0.1,0.001,0.034,0,0.2,31.7,0
"16750",2026-09-02,0.1,0.1,0.2,0.001,0.039,0,0.2,38.7,0
"16751",2026-09-02,0,0,0.1,0.001,0.009,0,0.2,25.3,0
"16752",2026-09-02,0.1,0.3,0.3,0.003,0.013,0,0.3,51.5,0
"16753",2026-09-02,0.1,0.2,0.2,0.002,0.003,0,0.2,11.3,0
"16754",2026-09-02,0.1,2.8,2.8,0.003,0.018,0,2.9,77.7,0
"16755",2026-09-02,0.1,2.4,1.1,0.003,0.036,0,1.1,38,0
"16756",2026-09-02,0.1,2.5,2.5,0.003,0.024,0,2.5,54,0
"16757",2026-09-02,0.1,2.8,2.8,0.002,0.007,0,2.8,78,0
"16758",2026-09-02,0.1,2.9,2.9,0.001,0.041,0,3,88.8,0
"16761",2026-09-02,0,0,0,0.001,0.005,0,0.1,7.4,0
"16762",2026-09-02,0,0,0,0.002,0.006,0,0,7.6,0
"16763",2026-09-02,0,0,0.4,0.001,0.645,0,0.4,142.1,0
"16764",2026-09-02,0,0,0.2,0,0.174,0,0.2,110.5,0
"16767",2026-09-02,0,0,0,0,NA,NA,0,15.3,0
"16768",2026-09-02,0,0,0,0.001,0.1,0,0,10.5,0
"16855",2026-09-02,1.1,32.5,7.7,0.003,0.002,1,8.7,0.1,1
"16856",2026-09-02,0.8,27,27,0.003,0.003,1,27.9,5.4,1
"16857",2026-09-02,0.4,22.5,22.5,0.003,0.003,1,22.9,5.8,1
"16858",2026-09-02,0.2,0.1,NA,0.013,NA,NA,NA,NA,NA
"16859",2026-09-02,0.1,0.1,NA,0.011,NA,NA,NA,NA,NA
"16860",2026-09-02,0.5,0.5,16.1,0.003,0.084,0,16.6,5.2,1
"16861",2026-09-02,0.8,16,16,0.004,0.003,1,16.8,2.8,1
"16862",2026-09-02,1.2,7.2,23.6,0.004,0.021,0,24.7,2.2,1
"16863",2026-09-02,1.4,30.6,30.6,0.004,0.003,1,32,2.5,1
"16952",2026-09-02,0.4,1.3,0.6,0.001,0.003,0,1,17.2,0
"16953",2026-09-02,0.3,1.5,1.5,0,0.019,0,1.8,87.3,0
"16954",2026-09-02,0.3,0.9,0.9,0,0.03,0,1.1,88.5,0
"16955",2026-09-02,0.1,0.6,0.6,0,0.029,0,0.7,104.5,0
"16956",2026-09-02,0.1,2.3,2.3,0,0.033,0,2.4,101.2,0
"16957",2026-09-02,0.1,3.1,0,0,0.115,0,0.1,52.4,0
"16958",2026-09-02,0.1,0.1,0.1,0.001,0.019,0,0.1,26.6,0
"16959",2026-09-02,0.1,0.1,0.2,0.001,0.008,0,0.2,21.3,0
"16960",2026-09-02,0.1,0.4,0.4,0.002,0.014,0,0.5,52.4,0
"16961",2026-09-02,0.1,0.3,0.3,0.002,0.017,0,0.4,59.5,0
"16962",2026-09-02,0.1,3.4,3.4,0.003,0.017,0,3.5,86.2,0
"16963",2026-09-02,0.1,2.1,2.1,0.003,0.014,0,2.2,85.7,0
"16964",2026-09-02,0.1,1.9,1.9,0.004,0.013,0,2,58.1,0
"16965",2026-09-02,0.1,2.1,0.1,0.001,0.009,0,0.1,11.7,0
"16966",2026-09-02,0.1,2.4,2.4,0.001,0.01,0,2.4,59.6,0
"16967",2026-09-02,0.1,2.2,2.2,0.001,0.011,0,2.3,71.2,0
"16971",2026-09-02,0,0,0,0.001,0.007,0,0,7.3,0
"16972",2026-09-02,0,0,0,0.003,0.012,0,0,40.8,0
"16973",2026-09-02,0,0,0,0,NA,NA,0,6.3,0
"16974",2026-09-02,0,0,0,0.001,0.004,0,0,31.8,0
"16975",2026-09-02,0,0,0,0.001,0.002,0,0,15.3,0
"16977",2026-09-02,0,0,0,0,NA,NA,0,16.1,0
"16978",2026-09-02,0,0,0,0.001,0.065,0,0,51.3,0
"16979",2026-09-02,0,0,0,0,NA,NA,0,7.7,0
"16980",2026-09-02,0,0,0,0,NA,NA,0,5.4,0
"17066",2026-09-02,0.8,31.6,31.6,0.002,0.002,1,32.4,2.5,1
"17067",2026-09-02,0.1,33.5,33.5,0.003,0.002,1,33.6,5.4,1
"17068",2026-09-02,0.1,0,NA,0.018,NA,NA,NA,NA,NA
"17069",2026-09-02,0.1,7.4,NA,0.009,NA,NA,NA,NA,NA
"17070",2026-09-02,0.5,6.8,6.8,0,0,0,7.3,10.7,0
"17071",2026-09-02,0.9,6,9.3,0,0,1,10.2,10.3,0
"17163",2026-09-02,0.3,0.4,0.4,0.001,0.003,0,0.7,12.7,0
"17164",2026-09-02,0.2,0.6,0.9,0,0.041,0,1.1,111.8,0
"17165",2026-09-02,0.1,7.5,0.6,0.001,0.014,0,0.7,135.1,0
"17166",2026-09-02,0.1,0.2,0.4,0,0.022,0,0.5,85.8,0
"17167",2026-09-02,0.1,0.2,0.2,0,0.323,0,0.3,55,0
"17168",2026-09-02,0.1,0.1,0.1,0.001,0.006,0,0.2,14.1,0
"17169",2026-09-02,0.1,0.4,2.1,0.003,0.01,0,2.3,51.2,0
"17170",2026-09-02,0.1,0.4,0.4,0.003,0.01,0,0.6,60.2,0
"17171",2026-09-02,0.1,0.4,0.4,0.002,0.01,0,0.4,73,0
"17172",2026-09-02,0.1,3.1,3.1,0.002,0.013,0,3.2,108.1,0
"17173",2026-09-02,0.2,1,1,0.004,0.012,0,1.2,95.1,0
"17174",2026-09-02,0.1,1.3,1.3,0.002,0.009,0,1.4,58,0
"17175",2026-09-02,0.1,0.1,0.1,0.002,0.015,0,0.2,11.6,0
"17176",2026-09-02,0.1,3.2,3.2,0.001,0.011,0,3.3,63.9,0
"17177",2026-09-02,0.1,2.5,2.5,0.001,0.013,0,2.6,76.2,0
"17180",2026-09-02,0.1,0.1,0.1,0.001,0.008,0,0.1,9.8,0
"17181",2026-09-02,0,0,0,0.001,0.009,0,0,7.6,0
"17182",2026-09-02,0,0,0,0.002,0.01,0,0,6.6,0
"17183",2026-09-02,0,0,0,0.002,0.448,0,0,45.3,0
"17184",2026-09-02,0,0,0,0.002,0.249,0,0,37.1,0
"17185",2026-09-02,0,0,0,0.002,0.14,0,0,30.6,0
"17186",2026-09-02,0,0,0,0.003,0.571,0,0,32.4,0
"17187",2026-09-02,0,0,0,0.001,0.649,0,0,55.7,0
"17188",2026-09-02,0,0,0,0.002,0.516,0,0,26.6,0
"17189",2026-09-02,0,0,0,0.002,0.745,0,0,24.7,0
"17190",2026-09-02,0,0,0,0.001,0.521,0,0,8.8,0
"17191",2026-09-02,0,0,0,0.002,0.015,0,0,2.9,0
"17194",2026-09-02,0,0.1,0,0.002,0.004,0,0,1.1,0
"17276",2026-09-02,1,20.9,20.9,0.002,0.002,1,21.9,4.9,1
"17277",2026-09-02,0.7,44.1,44.1,0.002,0.002,1,44.8,8.9,1
"17278",2026-09-02,0.4,21.7,55.7,0,0,0,56.1,68.6,0
"17279",2026-09-02,0.5,19.4,44.8,0,0,0,45.3,41.3,1
"1737",2026-09-02,0,0,0,0.004,0.656,0,0,145.9,0
"17373",2026-09-02,0.2,0.3,0.3,0.001,0.004,0,0.5,5.8,0
"17374",2026-09-02,0.1,0.2,0.2,0.001,0.005,0,0.3,16.8,0
"17375",2026-09-02,0.1,12.3,0.8,0.001,0.02,0,0.9,165.5,0
"17376",2026-09-02,0.1,0.6,0.6,0,0.01,0,0.6,122.4,0
"17377",2026-09-02,0.1,0.4,0.4,0,0.109,0,0.4,64.6,0
"17378",2026-09-02,0.1,0.2,0.2,0.001,0.009,0,0.3,18.6,0
"17379",2026-09-02,0.2,0.5,0.5,0.002,0.019,0,0.7,47.5,0
"1738",2026-09-02,0.3,0.1,0.1,0.004,0.386,0,0.4,123.5,0
"17380",2026-09-02,0.2,6,6,0.003,0.008,0,6.2,89.3,0
"17381",2026-09-02,0.1,0.4,0.4,0.002,0.009,0,0.6,72.1,0
"17382",2026-09-02,0.1,0.3,3.4,0.001,0.001,1,3.5,0.6,1
"17383",2026-09-02,0.2,2,2,0.002,0.012,0,2.2,85.2,0
"17384",2026-09-02,0.1,1.6,1.6,0.002,0.017,0,1.7,61.1,0
"17385",2026-09-02,0.1,0.1,0.1,0.002,0.018,0,0.2,10.6,0
"17386",2026-09-02,0.1,0.4,0.2,0.001,0.011,0,0.3,18,0
"17387",2026-09-02,0.1,0.3,0.3,0.001,0.012,0,0.4,46.5,0
"1739",2026-09-02,0.5,0.1,0.1,0.003,0.324,0,0.6,136.5,0
"17390",2026-09-02,0,0.1,0.1,0.001,0.007,0,0.1,10.8,0
"17391",2026-09-02,0,0,0,0.001,0.006,0,0.1,8.6,0
"17392",2026-09-02,0,0,0,0.002,0.325,0,0,37,0
"17393",2026-09-02,0,0,0,0.002,0.327,0,0,37.6,0
"17394",2026-09-02,0,0,0,0.002,0.28,0,0,32.2,0
"17395",2026-09-02,0,0,0,0.002,0.291,0,0,56.1,0
"17396",2026-09-02,0,0,0,0.002,0.139,0,0,129.7,0
"17397",2026-09-02,0,0,0,0.002,0.06,0,0,30.4,0
"17398",2026-09-02,0,0,0,0.002,0.009,0,0,25,0
"17399",2026-09-02,0,0,0,0.002,0.687,0,0,19.2,0
"1740",2026-09-02,0.4,0.2,0.2,0.002,0.452,0,0.5,142.1,0
"17400",2026-09-02,0,0,0,0.003,0.041,0,0,5.6,0
"17401",2026-09-02,0,0,0,0.003,0.023,0,0,1.7,0
"17402",2026-09-02,0,0,0,0.002,0.443,0,0,2.4,0
"17403",2026-09-02,0,0.1,0,0.001,0.354,0,0,2.5,0
"17404",2026-09-02,0,0.1,0,0.001,0.183,0,0,1.3,0
"1741",2026-09-02,0.1,0.2,0.1,0.003,0.681,0,0.2,169.5,0
"1742",2026-09-02,0.1,0.2,0.1,0.004,0.564,0,0.2,296,0
"1747",2026-09-02,0,0.1,0,0.002,0.189,0,0,80.2,0
"1748",2026-09-02,0,0.1,0,0.001,0.239,0,0,19.4,0
"17486",2026-09-02,0.9,0.2,13.6,0.001,0,1,14.5,20.2,0
"17487",2026-09-02,1.1,0.5,36.7,0,0.029,0,37.9,28.3,1
"17488",2026-09-02,1,0.6,53.7,0.001,0.013,0,54.7,28.9,1
"17489",2026-09-02,1,12.8,52.9,0.001,0.001,1,53.9,15.3,1
"1749",2026-09-02,0,0.1,0.2,0.005,0.052,0,0.2,271.8,0
"17490",2026-09-02,1.3,10.1,40.3,0,0,1,41.5,23.4,1
"1750",2026-09-02,0,0.1,0.2,0.008,0.613,0,0.2,295.9,0
"1751",2026-09-02,0,0.1,0.1,0.005,0.535,0,0.1,297.3,0
"1752",2026-09-02,0,0,0,0.005,0.484,0,0,85.8,0
"1753",2026-09-02,0,0,0,0.006,0.829,0,0,250.7,0
"1755",2026-09-02,0,0,0,0,0.762,0,0,209,0
"1756",2026-09-02,0,0.1,0,0,0.022,0,0,212.7,0
"17584",2026-09-02,0.1,0.2,0.2,0,0.012,0,0.4,18.6,0
"17586",2026-09-02,0.1,0.6,0.6,0,0.015,0,0.7,138.4,0
"17587",2026-09-02,0.1,0.3,0.3,0,0.071,0,0.3,70.5,0
"17590",2026-09-02,0.2,0.6,0.6,0.002,0.007,0,0.8,70.1,0
"17591",2026-09-02,0.2,0.5,0.5,0.001,0.016,0,0.7,64.2,0
"17592",2026-09-02,0.2,0.5,0.5,0.001,0.01,0,0.6,46.5,0
"17593",2026-09-02,0.2,2.7,1,0.002,0.01,0,1.2,34.4,0
"17594",2026-09-02,0.1,0.2,0.2,0.003,0.01,0,0.4,22.8,0
"17595",2026-09-02,0.1,2.4,2.4,0.001,0.032,0,2.5,48.1,0
"17596",2026-09-02,0.1,3.6,0.2,0.001,0.009,0,0.3,17.4,0
"17597",2026-09-02,0.1,0.3,0.3,0.001,0.015,0,0.4,45.8,0
"17599",2026-09-02,0,0.1,0.1,0.002,0.128,0,0.1,62.8,0
"17600",2026-09-02,0,0.1,0,0.002,0.153,0,0.1,31.4,0
"17601",2026-09-02,0,0.1,0.1,0.002,0.241,0,0.1,56.3,0
"17602",2026-09-02,0,0,0,0.002,0.305,0,0.1,59.1,0
"17603",2026-09-02,0,0,0,0.002,0.275,0,0,63.3,0
"17604",2026-09-02,0,0,0,0.002,0.381,0,0,24.4,0
"17605",2026-09-02,0,0,0,0.001,0.278,0,0,73.7,0
"17606",2026-09-02,0,0,0,0.002,0.115,0,0,89.1,0
"17607",2026-09-02,0,0,0,0.002,0.021,0,0,44.9,0
"17608",2026-09-02,0,0,0,0.002,0.024,0,0,44.2,0
"17609",2026-09-02,0,0,0,0.003,0.562,0,0,31.8,0
"17610",2026-09-02,0,0,0,0.002,0.065,0,0,5.5,0
"17611",2026-09-02,0,0,0,0.002,0.037,0,0,3.6,0
"17612",2026-09-02,0,0,0,0.001,0.374,0,0,2.3,0
"17613",2026-09-02,0,0,0,0.001,0.325,0,0,2.1,0
"17614",2026-09-02,0,0.1,0,0.001,0.103,0,0,1.3,0
"17615",2026-09-02,0,0.1,0,0.003,0.018,0,0,0.9,0
"17700",2026-09-02,1.8,34.8,34.8,0,0,1,36.5,22.1,1
"17701",2026-09-02,1.8,9.1,19.3,0,0,1,21.2,7.2,1
"17797",2026-09-02,0.1,0.3,0.2,0,0.033,0,0.3,71.5,0
"17803",2026-09-02,0.1,1.5,4.3,0,0.004,0,4.4,0.7,1
"17804",2026-09-02,0.1,1,2.7,0,0.008,0,2.8,0.8,1
"17809",2026-09-02,0,1.3,0.1,0.001,0.088,0,0.1,63.3,0
"17810",2026-09-02,0,1.7,0.1,0.001,0.079,0,0.1,53.5,0
"17811",2026-09-02,0,0.1,0,0.001,0.162,0,0.1,46.7,0
"17812",2026-09-02,0,0,0,0.002,0.14,0,0,56.1,0
"17813",2026-09-02,0,0,0,0.002,0.373,0,0,88.9,0
"17814",2026-09-02,0,0,0,0.001,0.18,0,0,24.6,0
"17815",2026-09-02,0,0,0,0.002,0.141,0,0,24.7,0
"17816",2026-09-02,0,0,0,0.002,0.052,0,0,63.3,0
"17817",2026-09-02,0,0,0,0.002,0.005,0,0,18.7,0
"17818",2026-09-02,0,0,0,0.003,0.009,0,0,61.3,0
"17819",2026-09-02,0,0,0,0.002,0.008,0,0,47.1,0
"17821",2026-09-02,0,0,0,0.003,0.256,0,0,6,0
"17822",2026-09-02,0,0,0,0.002,0.05,0,0,2.6,0
"17823",2026-09-02,0,0,0,0.001,0.117,0,0,1.4,0
"17824",2026-09-02,0,0.1,0.1,0.002,0.038,0,0.1,2.2,0
"17825",2026-09-02,0,0.1,0,0.003,0.013,0,0,0.8,0
"17911",2026-09-02,2.6,6.9,15,0,0,1,17.6,13.2,1
"17912",2026-09-02,2.5,7.5,35.5,0,0,1,38,32.5,1
"17913",2026-09-02,2.5,1.8,38.7,0,0.037,0,41.1,28.9,1
"18004",2026-09-02,0.1,0.4,12,0,0.005,0,12.2,58.3,0
"18014",2026-09-02,0.1,0.5,0.5,0,0,1,0.6,0.1,1
"18018",2026-09-02,0.1,0.9,0.1,0.002,0.144,0,0.2,56.9,0
"18019",2026-09-02,0,0.7,0.1,0.002,0.202,0,0.1,54.2,0
"18020",2026-09-02,0,0.1,0,0.001,0.359,0,0.1,28.5,0
"18021",2026-09-02,0,0.1,0,0.002,0.204,0,0,25.4,0
"18022",2026-09-02,0,0.1,0,0.002,0.149,0,0,44,0
"18023",2026-09-02,0,0,0,0.002,0.247,0,0,97.7,0
"18024",2026-09-02,0,0,0,0.001,0.178,0,0,93,0
"18025",2026-09-02,0,0,0.1,0.002,0.236,0,0.1,107.8,0
"18026",2026-09-02,0,0,0,0.002,0.006,0,0,40.9,0
"18027",2026-09-02,0,0,0,0.002,0.18,0,0,23.8,0
"18028",2026-09-02,0,0,0,0.003,0.011,0,0,36.5,0
"18032",2026-09-02,0,0,0,0.002,0.056,0,0,3.8,0
"18033",2026-09-02,0,0,0,0.001,0.033,0,0,0.9,0
"18034",2026-09-02,0,0,0,0.002,0.024,0,0,0.8,0
"18035",2026-09-02,0,0.1,0,0.003,0.011,0,0,1,0
"18036",2026-09-02,0,0.1,0,0.004,0.007,0,0,0.8,0
"18123",2026-09-02,2.9,6.3,14.6,0,0,1,17.5,16.5,1
"18124",2026-09-02,2.5,6.3,33.1,0,0,1,35.5,35.5,1
"18215",2026-09-02,0.1,0.7,0.2,0.001,0.001,1,0.3,0.4,0
"18224",2026-09-02,0.1,0.5,0.5,0,0,1,0.6,0.1,1
"18227",2026-09-02,0.1,0.3,0.2,0.001,0.086,0,0.2,68.2,0
"18228",2026-09-02,0.1,0.1,0.1,0.001,0.061,0,0.2,61,0
"18229",2026-09-02,0.1,0.1,0.1,0.001,0.188,0,0.1,49.2,0
"18230",2026-09-02,0,0.1,0,0.002,0.406,0,0.1,31.5,0
"18231",2026-09-02,0,0,0,0.002,0.228,0,0,31.7,0
"18232",2026-09-02,0,0.1,0,0.002,0.225,0,0,69.6,0
"18233",2026-09-02,0,0,0,0.002,0.525,0,0,75.2,0
"18234",2026-09-02,0,0,0,0.001,0.006,0,0,23.2,0
"18235",2026-09-02,0,0,0,0.002,0.004,0,0,14.7,0
"18236",2026-09-02,0,0,0,0,0.013,0,0,11.8,0
"18244",2026-09-02,0,0,0,0.003,0.205,0,0,6.2,0
"18245",2026-09-02,0,0,0,0.003,0.232,0,0,12.5,0
"18246",2026-09-02,0,0,0,0.004,1,0,0,19.4,0
"18421",2026-09-02,0.5,3.3,3.3,0,0.003,0,3.8,45.1,0
"18422",2026-09-02,0.3,4.5,2.4,0.001,0.079,0,2.7,61.5,0
"18424",2026-09-02,0.1,21.1,2.5,0.001,0.001,1,2.6,0.6,1
"18425",2026-09-02,0.1,0.5,8.2,0.001,0.001,1,8.3,0.6,1
"18438",2026-09-02,0.1,0.2,0.1,0.001,0.37,0,0.2,69.8,0
"18439",2026-09-02,0.1,0.1,0.1,0.001,0.301,0,0.1,52.5,0
"18440",2026-09-02,0,0.1,0,0.001,0.31,0,0.1,60.3,0
"18441",2026-09-02,0,0,0,0.002,0.142,0,0,45.6,0
"18442",2026-09-02,0,0,0,0.002,0.241,0,0,48.6,0
"18443",2026-09-02,0,0,0,0.002,0.494,0,0,49,0
"18444",2026-09-02,0,0,0,0.001,0.008,0,0,29,0
"18445",2026-09-02,0,0,0,0.001,0.005,0,0,19.8,0
"18446",2026-09-02,0,0,0,0,0.009,0,0,25.5,0
"18453",2026-09-02,0,0,0,0.001,0.006,0,0,0.6,0
"18455",2026-09-02,0,0.1,0,0.003,0.236,0,0,17.2,0
"18456",2026-09-02,0,0,0,0.004,1,0,0,27,0
"18457",2026-09-02,0,0.1,0,0.008,0.006,1,0,0.5,0
"18632",2026-09-02,0.9,9.2,70.4,0.002,0.03,0,71.3,0.1,1
"18633",2026-09-02,0.5,5.9,5.9,0,0.112,0,6.4,132.7,0
"18634",2026-09-02,0.2,28.8,3.6,0.002,0.046,0,3.8,120.8,0
"18635",2026-09-02,0.1,9.1,1.3,0.001,0,1,1.4,0.4,1
"18636",2026-09-02,0.1,0.7,0.2,0,0.121,0,0.3,68.1,0
"18648",2026-09-02,0.1,0.2,0.2,0.001,0.309,0,0.2,67.2,0
"18649",2026-09-02,0.1,0.1,0.1,0.002,0.104,0,0.1,28.5,0
"18650",2026-09-02,0,0.1,0,0.002,0.118,0,0.1,35.1,0
"18651",2026-09-02,0,0,0,0.002,0.309,0,0,53.8,0
"18652",2026-09-02,0,0,0,0.002,0.152,0,0,58.7,0
"18653",2026-09-02,0,0,0,0.002,0.28,0,0,51.5,0
"18654",2026-09-02,0,0,0,0.001,0.011,0,0,32.8,0
"18655",2026-09-02,0,0,0,0.001,0.01,0,0,27.7,0
"18658",2026-09-02,0,0,0,0.001,0.008,0,0,13,0
"18662",2026-09-02,0,0,0,0.002,0.004,0,0,0.5,0
"18663",2026-09-02,0,0,0,0.001,0.005,0,0,0.7,0
"18664",2026-09-02,0,0,0,0.003,0.175,0,0,13.4,0
"18665",2026-09-02,0,0,0,0.004,0.236,0,0,17.9,0
"18666",2026-09-02,0,0,0,0.004,0.242,0,0,19.9,0
"18667",2026-09-02,0,0.1,0,0.002,0.165,0,0,0.5,0
"18839",2026-09-02,0.5,2,2,0,0.01,0,2.5,76.8,0
"18842",2026-09-02,0.7,8.4,6.8,0.001,0.011,0,7.5,43.4,0
"18843",2026-09-02,0.4,38.8,4,0.004,0.01,0,4.4,31.8,0
"18844",2026-09-02,0.2,20.7,2.8,0.002,0.025,0,3,79.9,0
"18845",2026-09-02,0.1,1,1,0.001,0.001,1,1.1,0.1,1
"18846",2026-09-02,0.2,0.7,5,0.001,0.097,0,5.2,0.2,1
"18859",2026-09-02,0,0.1,0.1,0.002,0.126,0,0.1,57.7,0
"18860",2026-09-02,0,0.1,0.1,0.002,0.087,0,0.1,51.4,0
"18873",2026-09-02,0,0,0,0.003,0.204,0,0,1.1,0
"18874",2026-09-02,0,0,0,0.003,0.154,0,0,14.4,0
"18875",2026-09-02,0,0,0,0.003,0.211,0,0,15.3,0
"18876",2026-09-02,0,0,0,0.002,0.045,0,0,1.1,0
"18877",2026-09-02,0,0.1,0,0.002,0.033,0,0,1.1,0
"19047",2026-09-02,0.2,0.6,0.6,0,0.003,0,0.8,73.1,0
"19048",2026-09-02,0.3,1.1,0.7,0,0.002,0,1,28.4,0
"19049",2026-09-02,0.5,1.3,27,0,0.091,0,27.5,5.2,1
"19050",2026-09-02,0.4,1.4,3.2,0,0.077,0,3.6,1.6,1
"19052",2026-09-02,0.3,3.7,5.3,0,0,1,5.7,56.6,0
"19053",2026-09-02,0.2,25,25,0.003,0.001,1,25.1,1.2,1
"19054",2026-09-02,0.1,11.5,11.5,0.001,0.018,0,11.6,49.3,0
"19055",2026-09-02,0.2,8.7,8.7,0.001,0.001,1,8.9,0.2,1
"19056",2026-09-02,0.2,1,5.9,0.001,0.022,0,6.2,0.1,1
"19057",2026-09-02,0.2,0.6,5,0.001,0.035,0,5.2,0.1,1
"19063",2026-09-02,0.1,1.1,0.1,0,0.013,0,0.1,38.1,0
"19064",2026-09-02,0.1,0.3,0.1,0,0.017,0,0.2,29.2,0
"19069",2026-09-02,0,0,0.1,0.002,0.114,0,0.1,61,0
"19070",2026-09-02,0,0,0,0.002,0.055,0,0.1,49.9,0
"19072",2026-09-02,0,0,0,0,0.099,0,0,24.3,0
"19073",2026-09-02,0,0,0,0,0.174,0,0,57.5,0
"19074",2026-09-02,0,0,0,0,0.332,0,0,30.8,0
"19082",2026-09-02,0,0,0,0.001,0.007,0,0,4.8,0
"19083",2026-09-02,0,0,0,0.001,0.004,0,0,2.2,0
"19084",2026-09-02,0,0,0,0.001,0.005,0,0,2,0
"19085",2026-09-02,0,0,0,0,0.022,0,0,1.9,0
"19086",2026-09-02,0,0,0,0.001,0.044,0,0,1.4,0
"19087",2026-09-02,0,0,0,0.001,0.022,0,0,0.7,0
"19088",2026-09-02,0,0.1,0,0.001,0.024,0,0,0.6,0
"19260",2026-09-02,0.2,0.7,21.7,0,0.121,0,21.9,3.7,1
"19261",2026-09-02,0.1,0.9,23.4,0.001,0.001,1,23.5,50,0
"19262",2026-09-02,0.1,20.9,2,0.001,0.006,0,2.1,32.7,0
"19263",2026-09-02,0.1,0.3,15,0,0.112,0,15,0.3,1
"19264",2026-09-02,0.1,0.3,12.3,0.001,0.083,0,12.4,61.3,0
"19265",2026-09-02,0.1,13.8,0.5,0,0,1,0.6,48.7,0
"19266",2026-09-02,0.2,11.3,0.6,0,0,1,0.7,66.6,0
"19267",2026-09-02,0.2,6.3,6.3,0.001,0.001,1,6.5,0.3,1
"19272",2026-09-02,0.1,6.5,0.1,0,0.031,0,0.1,25.9,0
"19273",2026-09-02,0,0.5,0.1,0,0.032,0,0.1,31.1,0
"19280",2026-09-02,0,0,1.4,0,0.083,0,1.5,0.1,1
"19281",2026-09-02,0,0,0,0,0.154,0,0,39,0
"19282",2026-09-02,0,0,0,0,0.092,0,0,59.5,0
"19283",2026-09-02,0,0,0,0,0.071,0,0,49.5,0
"19284",2026-09-02,0,0.8,0,0,0.033,0,0,77.9,0
"19285",2026-09-02,0,0,0,0,0.381,0,0,60.8,0
"19292",2026-09-02,0,0,0,0.001,0.444,0,0,10.5,0
"19293",2026-09-02,0,0,0,0.001,0.029,0,0,5.6,0
"19294",2026-09-02,0,0,0,0.001,0.012,0,0,3.5,0
"19295",2026-09-02,0,0,0,0.001,0.038,0,0,3,0
"19296",2026-09-02,0,0,0,0.001,0.048,0,0,2,0
"19297",2026-09-02,0,0,0,0.001,0.026,0,0,0.7,0
"19298",2026-09-02,0,0.1,0.1,0.001,0.027,0,0.1,1.9,0
"19299",2026-09-02,0,0.1,0,0.001,0.03,0,0,0.6,0
"1946",2026-09-02,0.1,0.5,NA,0.008,NA,NA,NA,NA,NA
"1947",2026-09-02,0.1,0.4,0.3,0.005,0.928,0,0.4,83.1,0
"19472",2026-09-02,0.1,9.9,0.6,0,0.007,0,0.7,0.1,1
"19473",2026-09-02,0,0.2,0.2,0.001,0.024,0,0.2,28.5,0
"19474",2026-09-02,0,0.2,0.1,0.001,0.027,0,0.2,36.4,0
"19475",2026-09-02,0.1,1.2,0.3,0,0.09,0,0.4,77.2,0
"19476",2026-09-02,0.1,0.4,2.4,0,0.002,0,2.5,0.4,1
"19477",2026-09-02,0.2,6.6,6.6,0.001,0.001,1,6.8,0.3,1
"1948",2026-09-02,0.4,0.2,0.2,0.003,0.473,0,0.6,82.8,0
